108.54.237.aji,2017-06-27,04:02:03,0.0,1001871.0,0001001871-09-000024,.txt,200.0,516780.0,0.0,0.0,0.0,10.0,0.0,
184.56.140.ide,2017-06-27,04:08:44,0.0,1001871.0,0001001871-11-000010,.txt,301.0,637.0,0.0,0.0,0.0,10.0,0.0,
184.56.140.ide,2017-06-27,04:08:45,0.0,1001871.0,0001001871-11-000010,.txt,200.0,98524.0,0.0,0.0,0.0,10.0,0.0,
65.223.234.aah,2017-06-27,04:33:38,0.0,1001871.0,0001157523-06-001558,.txt,200.0,139141.0,0.0,0.0,0.0,10.0,0.0,
65.223.234.aah,2017-06-27,04:33:38,0.0,1001871.0,0001157523-06-001558,.txt,0.0,66033.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,04:42:10,0.0,1001871.0,0000912057-02-025727,.txt,301.0,643.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,04:42:10,0.0,1001871.0,0000912057-02-025727,.txt,0.0,164588.0,0.0,0.0,0.0,10.0,0.0,
66.253.180.cci,2017-06-27,04:43:04,0.0,1001871.0,0001001871-10-000012,.txt,200.0,9580.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-27,04:48:43,0.0,1001871.0,0000912057-01-522064,.txt,200.0,35806.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-27,04:48:49,0.0,1001871.0,0000912057-02-025727,.txt,200.0,48670.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-27,04:48:54,0.0,1001871.0,0001001871-07-000006,.txt,200.0,153771.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-27,04:49:08,0.0,1001871.0,0001001871-08-000012,.txt,200.0,99781.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-27,04:49:20,0.0,1001871.0,0001001871-09-000009,.txt,200.0,76379.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-27,04:49:30,0.0,1001871.0,0001001871-10-000008,.txt,200.0,70923.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-27,04:49:39,0.0,1001871.0,0001001871-11-000014,.txt,200.0,66901.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-27,04:49:46,0.0,1001871.0,0001001871-12-000013,.txt,200.0,699047.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-27,04:49:59,0.0,1001871.0,0001001871-14-000005,.txt,200.0,982250.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-27,04:50:16,0.0,1001871.0,0001157523-03-002699,.txt,200.0,48702.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-27,04:50:19,0.0,1001871.0,0001157523-04-006010,.txt,200.0,56021.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-27,04:50:24,0.0,1001871.0,0001157523-05-005817,.txt,200.0,58841.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-27,04:50:29,0.0,1001871.0,0001157523-06-006509,.txt,200.0,72737.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-27,04:50:36,0.0,1001871.0,0001562762-13-000179,.txt,200.0,837100.0,0.0,0.0,0.0,10.0,0.0,
66.253.180.cci,2017-06-27,04:54:49,0.0,1001871.0,0001001871-10-000024,.txt,200.0,14683.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,04:54:53,0.0,1001871.0,0000912057-02-026369,.txt,200.0,316283.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,04:54:53,0.0,1001871.0,0000912057-02-026369,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
66.253.180.cci,2017-06-27,05:07:24,0.0,1001871.0,0001001871-11-000004,.txt,200.0,14843.0,0.0,0.0,0.0,10.0,0.0,
66.253.180.cci,2017-06-27,05:21:07,0.0,1001871.0,0001001871-11-000017,.txt,200.0,16155.0,0.0,0.0,0.0,10.0,0.0,
65.223.234.aah,2017-06-27,05:27:22,0.0,1001871.0,0001157523-05-010112,.txt,200.0,133406.0,0.0,0.0,0.0,10.0,0.0,
65.223.234.aah,2017-06-27,05:27:22,0.0,1001871.0,0001157523-05-010112,.txt,0.0,80932.0,0.0,0.0,0.0,10.0,0.0,
66.253.180.cci,2017-06-27,05:31:59,0.0,1001871.0,0001001871-11-000034,.txt,200.0,5157.0,0.0,0.0,0.0,10.0,0.0,
108.54.237.aji,2017-06-27,05:36:42,0.0,1001871.0,0001001871-10-000002,.txt,200.0,520278.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,05:40:48,0.0,1001871.0,0001157523-03-002699,.txt,200.0,195571.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,05:40:48,0.0,1001871.0,0001157523-03-002699,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
66.253.180.cci,2017-06-27,06:02:56,0.0,1001871.0,0001001871-12-000017,.txt,200.0,18604.0,0.0,0.0,0.0,10.0,0.0,
65.223.234.aah,2017-06-27,06:03:38,0.0,1001871.0,0001157523-05-007402,.txt,0.0,77195.0,0.0,0.0,0.0,10.0,0.0,
65.223.234.aah,2017-06-27,06:03:39,0.0,1001871.0,0001157523-05-007402,.txt,200.0,83219.0,0.0,0.0,0.0,10.0,0.0,
66.253.180.cci,2017-06-27,06:15:21,0.0,1001871.0,0001157523-12-004596,.txt,200.0,16549.0,0.0,0.0,0.0,10.0,0.0,
192.41.128.bbi,2017-06-27,06:24:05,0.0,1001871.0,0001001871-11-000017,.txt,200.0,154916.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,06:35:57,0.0,1001871.0,0001157523-04-006010,.txt,0.0,56115.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,06:35:57,0.0,1001871.0,0001157523-04-006010,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
65.223.234.aah,2017-06-27,06:37:08,0.0,1001871.0,0001157523-05-005817,.txt,200.0,215453.0,0.0,0.0,0.0,10.0,0.0,
65.223.234.aah,2017-06-27,06:37:08,0.0,1001871.0,0001157523-05-005817,.txt,0.0,129860.0,0.0,0.0,0.0,10.0,0.0,
66.253.180.cci,2017-06-27,06:39:07,0.0,1001871.0,0001157523-13-000625,.txt,200.0,10731.0,0.0,0.0,0.0,10.0,0.0,
65.223.234.aah,2017-06-27,07:10:16,0.0,1001871.0,0001157523-05-001398,.txt,200.0,106535.0,0.0,0.0,0.0,10.0,0.0,
108.54.237.aji,2017-06-27,07:16:15,0.0,1001871.0,0001001871-10-000008,.txt,200.0,606462.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,07:33:32,0.0,1001871.0,0001157523-05-005817,.txt,301.0,643.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,07:33:32,0.0,1001871.0,0001157523-05-005817,.txt,200.0,215453.0,0.0,0.0,0.0,10.0,0.0,
66.253.180.cci,2017-06-27,07:42:37,0.0,1001871.0,0001157523-14-002283,.txt,200.0,11957.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,07:44:09,0.0,1001871.0,0001157523-05-006116,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,07:44:09,0.0,1001871.0,0001157523-05-006116,.txt,200.0,21217.0,0.0,0.0,0.0,10.0,0.0,
134.34.67.caa,2017-06-27,07:45:03,0.0,1001871.0,0001144204-14-030632,.txt,200.0,2048583.0,0.0,0.0,0.0,10.0,0.0,
203.101.226.abc,2017-06-27,08:14:24,0.0,1001871.0,0001157523-05-009093,.txt,200.0,4832.0,0.0,0.0,0.0,10.0,0.0,
203.101.226.abc,2017-06-27,08:14:24,0.0,1001871.0,0001157523-05-009127,.txt,200.0,6306.0,0.0,0.0,0.0,10.0,0.0,
203.101.226.abc,2017-06-27,08:14:25,0.0,1001871.0,0001157523-05-010221,.txt,200.0,11269.0,0.0,0.0,0.0,10.0,0.0,
203.101.226.abc,2017-06-27,08:14:28,0.0,1001871.0,0001157523-05-007440,.txt,200.0,10378.0,0.0,0.0,0.0,10.0,0.0,
203.101.226.abc,2017-06-27,08:14:28,0.0,1001871.0,0001157523-05-005985,.txt,200.0,14825.0,0.0,0.0,0.0,10.0,0.0,
203.101.226.abc,2017-06-27,08:14:40,0.0,1001871.0,0001157523-05-001400,.txt,200.0,11842.0,0.0,0.0,0.0,10.0,0.0,
203.101.226.abc,2017-06-27,08:15:05,0.0,1001871.0,0001157523-05-005483,.txt,200.0,5556.0,0.0,0.0,0.0,10.0,0.0,
134.121.98.abh,2017-06-27,08:23:07,0.0,1001871.0,0001562762-13-000179,.txt,200.0,10003175.0,0.0,0.0,0.0,10.0,0.0,
134.121.98.abh,2017-06-27,08:23:07,0.0,1001871.0,0001562762-13-000179,.txt,301.0,643.0,0.0,0.0,0.0,10.0,0.0,
134.121.98.abh,2017-06-27,08:23:07,0.0,1001871.0,0001562762-13-000179,.txt,301.0,266.0,0.0,0.0,1.0,10.0,0.0,
54.198.87.ghf,2017-06-27,08:34:11,0.0,1001871.0,0001181431-07-056748,.txt,200.0,3185.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,08:36:22,0.0,1001871.0,0001157523-06-006509,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,08:36:22,0.0,1001871.0,0001157523-06-006509,.txt,200.0,260195.0,0.0,0.0,0.0,10.0,0.0,
129.110.242.aef,2017-06-27,08:47:38,0.0,1001871.0,0001001871-14-000005,.txt,200.0,9961839.0,0.0,0.0,0.0,10.0,0.0,
108.54.237.aji,2017-06-27,08:48:55,0.0,1001871.0,0001001871-10-000018,.txt,200.0,315608.0,0.0,0.0,0.0,10.0,0.0,
208.68.197.gjc,2017-06-27,09:10:26,0.0,1001871.0,0001001871-08-000002,.txt,200.0,11540.0,0.0,0.0,0.0,10.0,0.0,
208.68.197.gjc,2017-06-27,09:10:26,0.0,1001871.0,0001001871-08-000005,.txt,200.0,2180.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,09:28:18,0.0,1001871.0,0001001871-07-000006,.txt,0.0,256942.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,09:28:18,0.0,1001871.0,0001001871-07-000006,.txt,301.0,638.0,0.0,0.0,0.0,10.0,0.0,
192.41.128.bbi,2017-06-27,09:45:57,0.0,1001871.0,0001001871-11-000023,.txt,200.0,105830.0,0.0,0.0,0.0,10.0,0.0,
192.41.128.bbi,2017-06-27,09:45:58,0.0,1001871.0,0001001871-11-000043,.txt,200.0,27118.0,0.0,0.0,0.0,10.0,0.0,
192.41.128.bbi,2017-06-27,09:45:58,0.0,1001871.0,0001001871-11-000040,.txt,200.0,316654.0,0.0,0.0,0.0,10.0,0.0,
192.41.128.bbi,2017-06-27,09:45:58,0.0,1001871.0,0001001871-11-000034,.txt,200.0,34101.0,0.0,0.0,0.0,10.0,0.0,
192.41.128.bbi,2017-06-27,09:45:59,0.0,1001871.0,0001157523-11-005340,.txt,200.0,154221.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,10:23:21,0.0,1001871.0,0001001871-08-000012,.txt,0.0,307041.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,10:23:21,0.0,1001871.0,0001001871-08-000012,.txt,301.0,638.0,0.0,0.0,0.0,10.0,0.0,
108.54.237.aji,2017-06-27,10:37:42,0.0,1001871.0,0001001871-10-000022,.txt,200.0,416654.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,11:12:23,0.0,1001871.0,0001001871-09-000009,.txt,0.0,252542.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,11:12:23,0.0,1001871.0,0001001871-09-000009,.txt,301.0,637.0,0.0,0.0,0.0,10.0,0.0,
129.110.242.aef,2017-06-27,11:55:44,0.0,1001871.0,0001562762-13-000179,.txt,200.0,10004668.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,11:56:23,0.0,1001871.0,0001001871-10-000008,.txt,0.0,304354.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,11:56:23,0.0,1001871.0,0001001871-10-000008,.txt,301.0,637.0,0.0,0.0,0.0,10.0,0.0,
108.54.237.aji,2017-06-27,12:36:12,0.0,1001871.0,0001001871-11-000002,.txt,200.0,578120.0,0.0,0.0,0.0,10.0,0.0,
192.41.128.bbi,2017-06-27,12:38:59,0.0,1001871.0,0001157523-11-006989,.txt,200.0,18213.0,0.0,0.0,0.0,10.0,0.0,
192.41.128.bbi,2017-06-27,12:38:59,0.0,1001871.0,0001157523-11-006209,.txt,200.0,178301.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,12:43:37,0.0,1001871.0,0001001871-11-000014,.txt,0.0,232301.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,12:43:37,0.0,1001871.0,0001001871-11-000014,.txt,301.0,638.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,13:31:15,0.0,1001871.0,0001001871-12-000013,.txt,0.0,287217.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,13:31:15,0.0,1001871.0,0001001871-12-000013,.txt,301.0,638.0,0.0,0.0,0.0,10.0,0.0,
177.66.196.jfc,2017-06-27,13:52:37,0.0,1001871.0,0001001871-08-000002,.txt,200.0,33414.0,0.0,0.0,0.0,10.0,0.0,
177.66.196.jfc,2017-06-27,14:01:43,0.0,1001871.0,0001001871-08-000002,.txt,200.0,33414.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,14:18:45,0.0,1001871.0,0001562762-13-000179,.txt,301.0,643.0,0.0,0.0,0.0,10.0,0.0,
38.105.116.iei,2017-06-27,14:18:45,0.0,1001871.0,0001562762-13-000179,.txt,0.0,262641.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:36:50,0.0,1001871.0,0000912057-01-504856,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:36:50,0.0,1001871.0,0000912057-01-504856,.txt,200.0,71097.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:36:52,0.0,1001871.0,0000912057-01-522064,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:36:52,0.0,1001871.0,0000912057-01-522064,.txt,200.0,131916.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:36:56,0.0,1001871.0,0000912057-01-528547,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:36:57,0.0,1001871.0,0000912057-01-528547,.txt,200.0,40573.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:36:58,0.0,1001871.0,0000912057-01-539414,.txt,301.0,650.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:36:58,0.0,1001871.0,0000912057-01-539414,.txt,200.0,61144.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:36:59,0.0,1001871.0,0000912057-02-005908,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:36:59,0.0,1001871.0,0000912057-02-005908,.txt,200.0,58834.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:01,0.0,1001871.0,0000912057-02-025727,.txt,200.0,315436.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:01,0.0,1001871.0,0000912057-02-025727,.txt,301.0,648.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:08,0.0,1001871.0,0000912057-02-026369,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:08,0.0,1001871.0,0000912057-02-026369,.txt,200.0,316570.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:13,0.0,1001871.0,0000912057-02-031788,.txt,200.0,47562.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:13,0.0,1001871.0,0000912057-02-031788,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:14,0.0,1001871.0,0000912057-02-042261,.txt,200.0,75143.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:14,0.0,1001871.0,0000912057-02-042261,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:16,0.0,1001871.0,0001047469-03-005475,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:16,0.0,1001871.0,0001047469-03-005475,.txt,200.0,74483.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:19,0.0,1001871.0,0001157523-03-002699,.txt,200.0,195774.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:19,0.0,1001871.0,0001157523-03-002699,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:24,0.0,1001871.0,0001157523-03-004297,.txt,200.0,65944.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:24,0.0,1001871.0,0001157523-03-004297,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:25,0.0,1001871.0,0001157523-03-006726,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:26,0.0,1001871.0,0001157523-03-006726,.txt,200.0,84076.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:27,0.0,1001871.0,0001157523-04-001520,.txt,200.0,91331.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:27,0.0,1001871.0,0001157523-04-001520,.txt,301.0,648.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:28,0.0,1001871.0,0001157523-04-006010,.txt,200.0,218399.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:28,0.0,1001871.0,0001157523-04-006010,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:35,0.0,1001871.0,0001157523-04-007768,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:35,0.0,1001871.0,0001157523-04-007768,.txt,200.0,74340.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:37,0.0,1001871.0,0001157523-04-010676,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:37,0.0,1001871.0,0001157523-04-010676,.txt,200.0,104842.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:40,0.0,1001871.0,0001157523-05-001398,.txt,200.0,106690.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:40,0.0,1001871.0,0001157523-05-001398,.txt,301.0,648.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:42,0.0,1001871.0,0001157523-05-005817,.txt,200.0,215656.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:42,0.0,1001871.0,0001157523-05-005817,.txt,301.0,648.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:50,0.0,1001871.0,0001157523-05-006116,.txt,200.0,21240.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:50,0.0,1001871.0,0001157523-05-006116,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:51,0.0,1001871.0,0001157523-05-007402,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:51,0.0,1001871.0,0001157523-05-007402,.txt,200.0,83362.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:53,0.0,1001871.0,0001157523-05-010112,.txt,200.0,133585.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:53,0.0,1001871.0,0001157523-05-010112,.txt,301.0,648.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:59,0.0,1001871.0,0001157523-06-001558,.txt,200.0,139308.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:37:59,0.0,1001871.0,0001157523-06-001558,.txt,301.0,648.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:38:03,0.0,1001871.0,0001157523-06-002015,.txt,200.0,135341.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:38:03,0.0,1001871.0,0001157523-06-002015,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:38:06,0.0,1001871.0,0001157523-06-006509,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:38:06,0.0,1001871.0,0001157523-06-006509,.txt,200.0,260422.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:38:18,0.0,1001871.0,0001157523-06-008435,.txt,200.0,119723.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:38:18,0.0,1001871.0,0001157523-06-008435,.txt,301.0,649.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:38:21,0.0,1001871.0,0001157523-06-011353,.txt,301.0,648.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:38:21,0.0,1001871.0,0001157523-06-011353,.txt,200.0,146429.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:38:26,0.0,1001871.0,0001157523-07-001589,.txt,200.0,151476.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:38:26,0.0,1001871.0,0001157523-07-001589,.txt,301.0,648.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:38:31,0.0,1001871.0,0001001871-07-000006,.txt,301.0,643.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:38:31,0.0,1001871.0,0001001871-07-000006,.txt,200.0,1088464.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:38:44,0.0,1001871.0,0001001871-07-000021,.txt,200.0,467314.0,0.0,0.0,0.0,10.0,0.0,
192.223.243.gjc,2017-06-27,14:38:44,0.0,1001871.0,0001001871-07-000021,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
